@30;I;Ver:1a#
@30;D;25.03.17;16:36:12.8;4954.69482N;1447.00195E;0.0;183,1;540.50;16;11;37.0;Vodafone CZ;4G;4242,52539;3246,53735;8245,62988#
@30;D;25.03.17;16:33:55.7;4954.70215N;1446.99829E;9.1;184,1;554.36;19;13;39.0;;Unknown;1561,01953;4520,25293;8389,28320#
@30;D;25.03.17;16:33:56.7;4954.70215N;1446.99829E;9.1;184,1;554.36;19;13;39.0;;Unknown;1551,44275;4520,25293;8408,43652#
@30;D;25.03.17;16:33:57.7;4954.70215N;1446.99829E;9.1;184,1;554.36;19;13;39.0;;Unknown;1685,51807;4529,82959;8389,28320#
@30;D;25.03.17;16:33:58.7;4954.70215N;1446.99829E;9.1;184,0;554.36;20;13;39.0;;Unknown;1455,67468;4012,68188;8628,70312#
@30;D;25.03.17;16:33:59.4;4954.70215N;1446.99829E;9.1;183,0;554.36;20;13;39.0;;Unknown;3773,26172;5659,89307;8092,40137#
@30;D;25.03.17;16:36:13.9;4954.69580N;1447.00183E;0.0;180,1;538.59;17;11;37.0;Vodafone CZ;4G;3141,19263;3505,11133;7862,55859#
@30;D;25.03.17;16:36:14.9;4954.69678N;1447.00134E;0.0;184,2;536.06;18;11;37.0;Vodafone CZ;4G;4242,52539;3236,96069;8226,47656#
@30;D;25.03.17;16:36:15.9;4954.69727N;1447.00122E;0.0;185,5;537.51;18;11;37.0;Vodafone CZ;4G;4175,48779;3217,80713;8255,20703#
@30;D;25.03.17;16:36:16.9;4954.69824N;1447.00159E;0.0;185,5;542.26;18;11;37.0;Vodafone CZ;4G;4031,83545;3256,11426;8283,93750#
@30;D;25.03.17;16:36:17.9;4954.69922N;1447.00208E;0.0;187,3;545.35;18;11;37.0;Vodafone CZ;4G;4252,10254;3275,26782;8274,36035#
@30;D;25.03.17;16:36:18.9;4954.69971N;1447.00256E;0.0;188,8;547.40;18;11;37.0;Vodafone CZ;4G;4232,94873;3294,42139;8293,51465#
@30;D;25.03.17;16:36:19.9;4954.69971N;1447.00317E;0.0;188,8;549.54;18;11;37.0;Vodafone CZ;4G;4252,10254;3313,57520;8245,62988#
@30;D;25.03.17;16:36:20.9;4954.69971N;1447.00366E;0.0;187,2;550.26;18;11;36.0;Vodafone CZ;4G;3236,96069;3418,91992;8504,20508#
@30;D;25.03.17;16:36:21.9;4954.69971N;1447.00415E;0.0;164,4;550.68;18;11;36.0;Vodafone CZ;4G;5688,62354;1982,39893;7910,44238#
@30;D;25.03.17;16:36:22.9;4954.69971N;1447.00452E;0.0;164,9;551.42;18;11;36.0;Vodafone CZ;4G;5468,35645;1857,90051;8111,55518#
@30;D;25.03.17;16:36:23.9;4954.70020N;1447.00403E;0.0;164,9;551.63;18;11;36.0;Vodafone CZ;4G;5228,93652;1924,93823;8159,43896#
@30;D;25.03.17;16:36:24.9;4954.70020N;1447.00330E;0.0;164,4;551.61;19;11;36.0;Vodafone CZ;4G;4424,48486;2231,39600;8370,12988#
@30;D;25.03.17;16:36:25.9;4954.70068N;1447.00305E;0.0;163,9;550.44;19;11;36.0;Vodafone CZ;4G;4932,05566;2154,78149;8245,62988#
@30;D;25.03.17;16:36:26.9;4954.70068N;1447.00342E;0.0;163,6;550.84;19;11;34.0;Vodafone CZ;4G;4769,25000;2317,58716;8245,62988#
@30;D;25.03.17;16:36:27.9;4954.70068N;1447.00391E;0.0;204,4;551.45;19;11;34.0;Vodafone CZ;4G;3332,72876;3744,53149;8571,24219#
@30;D;25.03.17;16:36:28.9;4954.70117N;1447.00427E;0.0;194,1;552.42;19;11;34.0;Vodafone CZ;4G;3907,33716;3552,99512;8954,31445#
@30;D;25.03.17;16:36:30.0;4954.70068N;1447.00452E;0.0;212,6;553.66;19;11;34.0;Vodafone CZ;4G;-497,99396;5573,70117;7967,90332#
@30;D;25.03.17;16:36:31.0;4954.70068N;1447.00439E;2.5;223,7;554.47;19;11;34.0;Vodafone CZ;4G;-1896,20764;4501,09912;11597,51367#
@30;D;25.03.17;16:36:32.0;4954.69971N;1447.00354E;3.8;218,5;554.56;19;11;34.0;Vodafone CZ;4G;4558,56006;4625,59766;11568,78320#
@30;D;25.03.17;16:36:33.0;4954.69873N;1447.00330E;4.8;245,4;554.35;19;11;34.0;Vodafone CZ;4G;296,88101;4376,60059;5851,42920#
@30;D;25.03.17;16:36:34.0;4954.69775N;1447.00256E;6.2;249,7;553.78;19;11;34.0;Vodafone CZ;4G;2221,81909;1905,78467;8628,70312#
@30;D;25.03.17;16:36:35.0;4954.69629N;1447.00037E;6.2;243,3;553.82;19;11;34.0;Vodafone CZ;4G;2987,96362;2719,81299;6684,61133#
@30;D;25.03.17;16:36:36.0;4954.69629N;1447.00037E;6.2;235,2;553.82;19;11;34.0;Vodafone CZ;4G;1321,59937;4587,29053;10582,37207#
@30;D;25.03.17;16:36:37.0;4954.69531N;1446.99841E;3.6;215,3;557.46;19;11;34.0;Vodafone CZ;4G;2949,65649;4271,25586;6646,30420#
@30;D;25.03.17;16:36:38.0;4954.69482N;1446.99756E;8.0;207,7;559.20;19;11;34.0;Vodafone CZ;4G;1963,24536;4912,90186;7651,86865#
@30;D;25.03.17;16:36:39.0;4954.69336N;1446.99683E;9.6;207,2;560.84;19;11;36.0;Vodafone CZ;4G;861,91260;3457,22729;15246,27734#
@30;D;25.03.17;16:36:40.0;4954.69141N;1446.99585E;10.7;215,3;560.78;19;11;36.0;Vodafone CZ;4G;430,95630;4204,21826;8983,04492#
@30;D;25.03.17;16:36:41.0;4954.68994N;1446.99536E;11.2;219,0;560.69;19;11;39.0;Vodafone CZ;4G;3131,61597;3189,07666;7393,29492#
@30;D;25.03.17;16:36:42.1;4954.68701N;1446.99402E;11.6;213,8;560.46;19;11;39.0;Vodafone CZ;4G;1417,36743;4022,25879;8274,36035#
@30;D;25.03.17;16:36:43.1;4954.68555N;1446.99304E;11.6;225,3;560.33;19;11;39.0;Vodafone CZ;4G;622,49243;4711,78906;9730,03613#
@30;D;25.03.17;16:36:44.1;4954.68359N;1446.99170E;11.8;226,2;560.18;19;11;39.0;Vodafone CZ;4G;1972,82214;2652,77563;9806,65039#
@30;D;25.03.17;16:36:45.1;4954.68262N;1446.98962E;11.9;250,5;560.03;19;11;39.0;Vodafone CZ;4G;-392,64908;4194,64160;6675,03467#
@30;D;25.03.17;16:36:46.1;4954.68213N;1446.98645E;11.9;270,7;559.91;19;11;39.0;Vodafone CZ;4G;2882,61890;3093,30859;10180,14551#
@30;D;25.03.17;16:36:47.1;4954.68115N;1446.98218E;11.9;259,5;559.81;19;11;38.0;Vodafone CZ;4G;-181,95934;3313,57520;8465,89746#
@30;D;25.03.17;16:36:48.1;4954.67969N;1446.97839E;12.2;257,5;558.78;19;11;38.0;Vodafone CZ;4G;3227,38379;4194,64160;8561,66602#
@30;D;25.03.17;16:36:49.1;4954.67822N;1446.97473E;12.5;248,7;558.08;19;11;38.0;Vodafone CZ;4G;2221,81909;5181,05273;5324,70459#
@30;D;25.03.17;16:36:50.1;4954.67627N;1446.97131E;12.8;244,3;557.46;19;11;38.0;Vodafone CZ;4G;-852,33582;5669,46973;8523,35840#
@30;D;25.03.17;16:36:51.1;4954.67480N;1446.96814E;13.2;247,7;556.98;19;11;38.0;Vodafone CZ;4G;-28,73042;5123,59131;8169,01611#
@30;D;25.03.17;16:36:52.1;4954.67383N;1446.96448E;13.5;256,2;556.64;18;11;38.0;Vodafone CZ;4G;1561,01953;5066,13086;8590,39551#
@30;D;25.03.17;16:36:53.1;4954.67285N;1446.96118E;13.8;253,7;556.20;18;11;37.0;Vodafone CZ;4G;3035,84766;3457,22729;7987,05664#
@30;D;25.03.17;16:36:54.1;4954.67188N;1446.95850E;14.1;250,5;555.51;18;11;37.0;Vodafone CZ;4G;-2489,96973;6129,15625;7613,56152#
@30;D;25.03.17;16:36:55.1;4954.67090N;1446.95581E;14.3;253,8;554.80;18;11;37.0;Vodafone CZ;4G;603,33887;4711,78906;10295,06641#
@30;D;25.03.17;16:36:56.1;4954.66992N;1446.95239E;14.3;259,2;554.78;18;11;37.0;Vodafone CZ;4G;574,60840;6196,19434;7230,48926#
@30;D;25.03.17;16:36:57.1;4954.66895N;1446.94873E;14.5;264,1;554.70;18;11;37.0;Vodafone CZ;4G;1206,67773;5094,86084;8006,21045#
@30;D;25.03.17;16:36:58.1;4954.66797N;1446.94458E;14.7;267,3;554.64;18;11;37.0;Vodafone CZ;4G;3150,76953;3093,30859;10333,37500#
@30;D;25.03.17;16:36:59.1;4954.66748N;1446.94031E;14.9;270,4;554.48;18;11;38.0;Vodafone CZ;4G;344,76505;3533,84155;7019,79932#
@30;D;25.03.17;16:37:00.1;4954.66699N;1446.93640E;15.1;271,3;554.31;18;11;38.0;Vodafone CZ;4G;1312,02258;7374,14111;6148,31006#
@30;D;25.03.17;16:37:01.1;4954.66699N;1446.93188E;15.3;275,4;554.46;18;11;38.0;Vodafone CZ;4G;2595,31470;3773,26172;9404,42480#
@30;D;25.03.17;16:37:02.1;4954.66650N;1446.92810E;15.5;278,1;554.51;18;11;38.0;Vodafone CZ;4G;172,38252;2020,70618;12536,04004#
@30;D;25.03.17;16:37:03.1;4954.66650N;1446.92444E;15.7;272,0;554.56;18;11;38.0;Vodafone CZ;4G;5793,96826;4386,17773;4979,93945#
@30;D;25.03.17;16:37:04.2;4954.66602N;1446.92090E;15.9;273,6;554.38;18;11;38.0;Vodafone CZ;4G;2643,19873;3409,34326;9232,04102#
@30;D;25.03.17;16:37:05.2;4954.66650N;1446.91687E;16.2;278,2;554.04;18;11;37.0;Vodafone CZ;4G;-526,72443;5286,39746;6311,11572#
@30;D;25.03.17;16:37:06.2;4954.66650N;1446.91272E;16.4;282,0;553.65;18;11;37.0;Vodafone CZ;4G;497,99396;4338,29346;9643,84473#
@30;D;25.03.17;16:37:07.2;4954.66650N;1446.90857E;16.6;276,8;553.20;18;11;37.0;Vodafone CZ;4G;3677,49390;3198,65356;10007,76270#
@30;D;25.03.17;16:37:08.2;4954.66699N;1446.90405E;16.7;282,3;552.55;18;11;37.0;Vodafone CZ;4G;1886,63086;4539,40625;8101,97852#
@30;D;25.03.17;16:37:09.2;4954.66699N;1446.89954E;16.9;283,2;551.97;18;11;37.0;Vodafone CZ;4G;2528,27686;4185,06494;8820,23926#
@30;D;25.03.17;16:37:10.2;4954.66797N;1446.89465E;17.1;283,7;551.59;18;11;37.0;Vodafone CZ;4G;1752,55566;3936,06763;10630,25586#
@30;D;25.03.17;16:37:11.2;4954.66846N;1446.88953E;17.3;286,7;551.49;18;11;42.0;Vodafone CZ;4G;746,99091;5564,12451;5755,66113#
@30;D;25.03.17;16:37:12.2;4954.66895N;1446.88428E;17.6;285,7;551.73;18;11;42.0;Vodafone CZ;4G;277,72739;4730,94287;5947,19678#
@30;D;25.03.17;16:37:13.2;4954.66943N;1446.87915E;17.8;287,2;552.16;18;11;42.0;Vodafone CZ;4G;4041,41235;3179,49976;10074,80078#
@30;D;25.03.17;16:37:14.2;4954.67041N;1446.87476E;18.0;288,7;552.37;18;11;42.0;Vodafone CZ;4G;1934,51501;5008,66992;7192,18213#
@30;D;25.03.17;16:37:15.2;4954.67139N;1446.87024E;18.4;288,2;552.36;18;11;42.0;Vodafone CZ;4G;2930,50293;2566,58423;7508,21631#
@30;D;25.03.17;16:37:16.2;4954.67188N;1446.86548E;18.8;284,7;552.12;18;11;42.0;Vodafone CZ;4G;1474,82825;3648,76343;11137,82617#
@30;D;25.03.17;16:37:17.3;4954.67285N;1446.85999E;19.2;290,2;551.93;18;11;42.0;Vodafone CZ;4G;1244,98486;2260,12646;9203,31055#
@30;D;25.03.17;16:37:18.3;4954.67383N;1446.85425E;19.6;290,0;551.80;18;11;41.0;Vodafone CZ;4G;660,79968;3189,07666;5918,46680#
@30;D;25.03.17;16:37:19.3;4954.67480N;1446.84863E;20.0;292,0;551.64;18;11;41.0;Vodafone CZ;4G;2499,54663;2528,27686;12995,72656#
@30;D;25.03.17;16:37:20.3;4954.67480N;1446.84229E;20.6;291,0;551.75;18;11;41.0;Vodafone CZ;4G;1838,74695;3332,72876;10620,67871#
@30;D;25.03.17;16:37:21.4;4954.67578N;1446.83618E;24.5;298,4;551.69;18;11;41.0;Vodafone CZ;4G;1082,17920;1513,13538;13876,79297#
@30;D;25.03.17;16:37:22.4;4954.67578N;1446.83020E;26.7;294,0;551.38;18;11;41.0;Vodafone CZ;4G;1790,86292;555,45477;15332,46777#
@30;D;25.03.17;16:37:23.4;4954.67627N;1446.82361E;28.1;288,0;551.00;18;11;41.0;Vodafone CZ;4G;3734,95459;-3198,65356;10275,91309#
@30;D;25.03.17;16:37:24.4;4954.67676N;1446.81689E;29.6;292,9;550.55;18;11;41.0;Vodafone CZ;4G;-47,88403;5937,62012;10026,91602#
@30;D;25.03.17;16:37:25.4;4954.67676N;1446.80994E;30.4;290,6;550.02;18;11;41.0;Vodafone CZ;4G;545,87799;3639,18652;8197,74609#
@30;D;25.03.17;16:37:26.4;4954.67725N;1446.80298E;31.2;291,4;549.72;18;11;41.0;Vodafone CZ;4G;2767,69702;3495,53442;13618,21973#
@30;D;25.03.17;16:37:27.4;4954.67676N;1446.79492E;31.3;295,1;549.12;18;11;41.0;Vodafone CZ;4G;1972,82214;3983,95166;11185,70996#
@30;D;25.03.17;16:37:28.4;4954.67627N;1446.78674E;32.8;299,0;548.50;18;11;41.0;Vodafone CZ;4G;1991,97583;1924,93823;12296,62012#
@30;D;25.03.17;16:37:29.4;4954.67627N;1446.77832E;33.3;295,8;548.12;18;11;41.0;Vodafone CZ;4G;-2097,32080;7402,87158;57,46084#
@30;D;25.03.17;16:37:30.5;4954.67578N;1446.77014E;33.8;287,5;547.99;18;11;48.0;Vodafone CZ;4G;1714,24841;2365,47144;3974,37476#
@30;D;25.03.17;16:37:31.5;4954.67578N;1446.76147E;34.0;283,0;547.83;18;11;48.0;Vodafone CZ;4G;2231,39600;1570,59631;8983,04492#
@30;D;25.03.17;16:37:32.5;4954.67480N;1446.75342E;32.5;280,8;547.27;18;11;48.0;Vodafone CZ;4G;1331,17615;651,22290;13838,48535#
@30;D;25.03.17;16:37:33.5;4954.67432N;1446.74548E;32.3;274,8;546.31;18;11;48.0;Vodafone CZ;4G;1944,09180;2585,73804;11262,32422#
@30;D;25.03.17;16:37:34.5;4954.67188N;1446.73694E;35.8;269,2;545.42;18;11;48.0;Vodafone CZ;4G;325,61145;488,41714;13005,30371#
@30;D;25.03.17;16:37:35.5;4954.66943N;1446.72864E;38.7;270,3;544.64;18;11;48.0;Vodafone CZ;4G;2001,55261;3428,49683;12689,26953#
@30;D;25.03.17;16:37:36.5;4954.66650N;1446.72095E;38.5;271,5;543.61;18;11;48.0;Vodafone CZ;4G;3926,49072;2796,42749;10409,98926#
@30;D;25.03.17;16:37:37.5;4954.66406N;1446.71399E;36.3;274,3;542.45;18;10;48.0;Vodafone CZ;4G;1130,06323;4999,09326;4568,13672#
@30;D;25.03.17;16:37:38.5;4954.66162N;1446.70630E;37.7;275,1;541.13;18;10;54.0;Vodafone CZ;4G;2825,15820;5458,77979;7977,47998#
@30;D;25.03.17;16:37:39.5;4954.65869N;1446.69861E;38.1;278,1;539.95;18;10;54.0;Vodafone CZ;4G;3715,80103;3179,49976;12583,92383#
@30;D;25.03.17;16:37:40.6;4954.65479N;1446.69006E;42.3;274,3;538.86;18;10;54.0;Vodafone CZ;4G;928,95026;4979,93945;1436,52100#
@30;D;25.03.17;16:37:41.6;4954.65039N;1446.68140E;45.6;259,7;537.83;18;10;54.0;Vodafone CZ;4G;861,91260;373,49545;14068,32910#
@30;D;25.03.17;16:37:42.6;4954.64697N;1446.67456E;41.4;249,6;536.75;18;10;54.0;Vodafone CZ;4G;1896,20764;1877,05408;9356,54102#
@30;D;25.03.17;16:37:43.6;4954.64453N;1446.66931E;34.4;243,9;535.37;18;10;54.0;Vodafone CZ;4G;2240,97266;900,21985;12545,61719#
@30;D;25.03.17;16:37:44.6;4954.64258N;1446.66492E;30.7;233,6;533.35;18;10;54.0;Vodafone CZ;4G;957,68073;5161,89893;7766,79053#
@30;D;25.03.17;16:37:45.6;4954.64014N;1446.66150E;26.0;241,3;531.32;18;10;54.0;Vodafone CZ;4G;-517,14752;1618,48035;12880,80469#
@30;D;25.03.17;16:37:46.6;4954.63916N;1446.65906E;22.1;228,9;529.60;18;10;54.0;Vodafone CZ;4G;4070,14282;-919,37347;16673,22070#
@30;D;25.03.17;16:37:47.6;4954.63770N;1446.65686E;17.7;238,8;529.44;17;10;54.0;Vodafone CZ;4G;4290,40967;-16529,56836;22467,18750#
@30;D;25.03.17;16:37:48.6;4954.63672N;1446.65503E;14.2;243,6;529.28;17;10;54.0;Vodafone CZ;4G;-2403,77856;708,68372;17305,29102#
@30;D;25.03.17;16:37:49.6;4954.63525N;1446.65247E;15.8;248,1;527.54;17;10;54.0;Vodafone CZ;4G;-9662,99805;14958,97168;-14441,82520#
@30;D;25.03.17;16:37:50.7;4954.63428N;1446.65051E;14.7;250,6;527.38;17;10;54.0;Vodafone CZ;4G;-2039,85974;10840,94531;2451,66260#
@30;D;25.03.17;16:37:51.7;4954.63281N;1446.64832E;15.3;250,8;525.83;17;10;54.0;Vodafone CZ;4G;478,84036;-4338,29346;39686,28516#
@30;D;25.03.17;16:37:52.8;4954.63135N;1446.64587E;16.0;251,0;524.62;17;10;54.0;Vodafone CZ;4G;4520,25293;-1292,86902;10237,60645#
@30;D;25.03.17;16:37:53.8;4954.62939N;1446.64343E;15.8;248,9;523.52;17;10;54.0;Vodafone CZ;4G;5736,50732;3849,87646;5286,39746#
@30;D;25.03.17;16:37:54.8;4954.62842N;1446.64185E;12.1;248,4;523.43;17;10;53.0;Vodafone CZ;4G;842,75903;1312,02258;1063,02563#
@30;D;25.03.17;16:37:55.8;4954.62744N;1446.64001E;10.0;240,2;523.35;17;10;53.0;Vodafone CZ;4G;-1388,63696;8322,24512;19364,30273#
@30;D;25.03.17;16:37:56.8;4954.62598N;1446.63831E;9.7;261,0;523.27;17;10;53.0;Vodafone CZ;4G;3581,72583;-2288,85669;16548,72070#
@30;D;25.03.17;16:37:57.8;4954.62402N;1446.63574E;10.3;249,0;523.23;17;10;53.0;Vodafone CZ;4G;-6493,07471;2384,62500;6224,92480#
@30;D;25.03.17;16:37:58.8;4954.62256N;1446.63318E;10.8;248,3;523.21;17;10;53.0;Vodafone CZ;4G;-3840,29956;2317,58716;20973,20703#
@30;D;25.03.17;16:37:59.8;4954.62109N;1446.63135E;9.5;258,6;523.20;17;10;53.0;Vodafone CZ;4G;-8475,47461;8590,39551;15093,04688#
@30;D;25.03.17;16:38:00.8;4954.61963N;1446.62964E;8.8;241,5;523.19;17;10;52.0;Vodafone CZ;4G;239,42018;5602,43164;20044,25586#
@30;D;25.03.17;16:38:01.9;4954.61865N;1446.62866E;6.7;237,3;523.24;17;10;52.0;Vodafone CZ;4G;7517,79297;4213,79541;4185,06494#
